C05001140443|AD2S12-SURI STORE|I|34/1, PANT. NAGAR, JANGPURA EX|PANT NAGAR|110014|-24319739|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140444|AD1M08-MOHAN TEA STALL|I|PATROL PUMP LINK ROAD||110013|-69517525|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140445|AD1W02-WASIM STORE|I|SHOP NO. 8, NR, QURESHI M||110013|-9811005106|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140446|AD7R02-RAJESH SAINI STORE|I|307-A HARI NAGAR ASHRAM|ASHRAM|110014|0|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140447|AD7V04-VIJAY GEN. STORE|I|144/5/1 HARI NAGAR ASHRAM|ASHRAM|110014|-9899154559|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140448|AD7G07-GUPTA SWEET|I|SHOP NO.1 DDA MKT ASHRAM|ASHRAM|110014|-65926980|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140449|AD7S04-SAINI PAN|I|32,SUBJI MANDI ASHRAM|ASHRAM|110014|0|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140451|AD7S06-SONU STORE|I|SHOP NO.119,DDA MKT ASHRAM|ASHRAM|110014|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140452|AD7S11-SHRI BALAJI STORE|I|336-B ,HARI NAGAR ASHRAM|ASHRAM|110014|-9868677334|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140453|AD3B03-BALKISHAN STORE|I|25, BAZAR LANE|SAMMAN BAZAR|110014|0|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140454|AD3B11-BALAJI STORE|I|63 , BHOGAL ROAD|BHOGAL ROAD|110014|-24373926|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140456|AD3D02-DEEPAK STORE|I|34 , SAMAN BAZAR|SAMMAN BAZAR|110014|-65676129|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140457|AD3S02-SEVA GEN STORE|I|19 ,JANGPURA ROAD|JANGPURA ROAD|110014|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140458|AD3S07-STANDARD THE KWALITY SHOP|I|83,SAMAN BAZAR|SAMMAN BAZAR|110014|-55693161|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140459|AD3V01-VIKASH STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140460|AD9S14-SANJAY AGENCY|I|8/4 , BHAGWAN NAGAR|SARAI KALEKHAN|110014|-26343660|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140464|AD10S09 SAGAR JUIES|I|||110013|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140466|AD10S10-STALL NO.1 S.K.K|I|ISBT SARAI KALE KHAN|ISBT SARAI KALE KHAN||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140471|AD10R05-RANJEET STORE|I|||||||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140472|AD10G03-GUPTA STORE|I|11-A NAGALI RAJAPUR|SARAI KALEKHAN|110013|-79442910|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140474|AD10B01-BHARAT STORE|I|||110013||||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140477|AD10A04-AMIT STORE|I|||||||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140479|AD10B02-BALAJI HOTEL|I|A-2 , NAGALI KALE KHAN|NAGLI KALE KHAN|110013|-9971481140|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140481|AD3B01-BABE TEA STALL|I|71 , SHASTRI MARKET|SHASHTRI MKT.|110014|0|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140482|AD3D01-DEEPAK DHABA|I|652,ALIGANJ,SHTRI.MKT|SHASHTRI MKT.|110014|-24379029|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140485|AD3K08 - KRISHNA SWEETS|I|4828,MATHURA ROAD|MATHURA ROAD||-65682872|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140486|AD2K03-KUMAR STORE|I|46,SHIV MKT|MASJID ROAD|110014|-9818538719|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140487|AD4J01-JANKI DAS|I|13 , SHIV MKT. MAZID MOD|MASJID ROAD|110014|-24313831|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140488|AD4M04-MOOLCHAND RAJKUMAR|I|28, CENTRAL ROAD|CENTRAL ROAD|110014|-24371976|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140489|AD6K04-KRISHANA ELECTRICALS|I|SHOP, NO. 1 ,SIDDHARTH EXT.|KILOKRI|110014|-26340698|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140490|AD6L01-LAHORIAN DI HATTI|I|SHOP NO 6 MAIN RD. MAHARNI BAG|KILOKRI|110014|-26347551|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140491|AD6S02-SAHELI GEN STORE|I|SH.NO.1,SIDDHARTHA EXT|SIDDHARTHA EXT|110014|-26343006|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140492|AD8B01-BANSAL GEN STORE|I|A1,SIDDHATHA EXT|SIDDHARTHA BASTI|110014|-26348550|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140493|AD8B02-BABAN STD|I|||110014||||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140494|AD8D01-DINE FINE RESTAURANT|I|C-5,JANGPURA B|JANGPURA-B|110014|-24375504|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140497|AD8P03-PAWAN STORE|I|B-14 SIDDHARTH NAGAR|SIDDHARTHA BASTI|110014|-9871959666|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140498|AD8P05-PREET GEN STORE|I|A-95,JANGPURA B|JANGPURA-B|110014|-24370911|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140499|AD8P06-PREET PALACE|I|C-1 JANGPUIRA B|JANGPURA-B|110014|-24374999|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140502|AD5G07-GUJALA STORE|I|517, SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-26347122|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140503|AD5J05-JEETEY DEPT. STORE|I|772, SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-26341072|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140504|AD5M05-M.S. GEN STORE|I|660, SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-26343079|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140505|AD5R01-RAJESH STORE|I|490, SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-55376141|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140507|AD5R08-RAJA STORE|I|271, SUNLIGHT COLONY I|SUNLIGHT COLONY|110014|-26340892|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140508|AD5S13-SAINI G STORE|I|A-37 , SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-26343124|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140509|AD5S14-S.R. ELECTRIC WORKS|I|512, SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140511|AD6A05-ANIL DAIRY|I|365, SUNLIGHT COLONY I|SUNLIGH COLONG I|110014|-55537235|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140512|AD6A07-AHUJA GEN, STORE|I|48-A SIDHARTH EXT.|SIDDHARTHA EXT|110014|-26345608|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140513|AD6B02-BALA PREETAM STORE|I|SHOP NO. 3, SHIV MKT. SUN||110014|-26324965|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140514|AD6G01-GUPTA GEN STORE|I|275, SUNLIGHT COLONY I||110014|-26341611|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140515|AD6G04-GURU KRIPA|I|150 BBC, COMPLEX|KILOKARI|110014|-26903807|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140517|AD6K05-KRISHNA MED.  DEPMENTAL STORE|I|71, SUNLIGHT COLONY I||110014|-26346301|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140518|AD6L02-LAXMI STORE|I|621, SUNLIGHT COLONY 1|KILOKARI|110014|-26346389|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140520|AD6O01-OM PRAKASH STORE|I|301, SUNLIGHT COLONY I||110014|-26844875|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140521|AD6P04-PRINCE GEN. STORE|I|721SUNLIGHT COLONY I|KILOKARI|110014|-55929245|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140522|AD6P05-PAVAN STORE|I|80,KILLOKARI VILLAGE|KILLOKARI|110014|-65929245|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140525|AD6A09-ANIL GEN STORE|I|NEW DASU COLONY||110014|-26342521|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140527|AD7A11-ANAPURNA STORE|I|336 HARI NAGAR ASHRAM|HARI NAGAR|110014|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140529|AD7J01-J.M. ELECTRICALS|I|HOUSE NO.101,HARI NAGAR ASHRAM|HARI NAGAR|110014|-26344888|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140530|AD7K02-KANDHARI STORE|I|HOUSE NO.S-19,HARI NAGAR ASHRA|HARI NAGAR|110014|-9871918518|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140532|AD7B05-BALAJI STORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140533|AD5S12-SONU STORE|I|A - 29, SUNLIGHT COLONY|SUNLIGHT COLONY||-9910762089|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140534|AD8D02-DEEPAK STORE|I|3/13 -B JANGPURA B|JANGPURA-B|110014|-69410241|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140535|AD8P09-PARVATI STORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140536|AD8S08-SUNIL PROV. STORE|I|887,SUNLIGHTCOLONY II|SUNLIGHT COLONY|110014|-65699674|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140538|AD8J02-JAIN GENERAL STORE|I|3/4,BAGICHI SUNLIGHT COLONY II|SUNLIGHT COLONY|110014|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140539|AD7A03-AJAY STORE|I|3/4,HARI NAGAR ASHRAM|HARI NAGAR|110014|-9873572435|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140540|AD8M02 MUKASH STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140541|AD8M03-MARWAH PASTREY|I|4/6 HARI NAGAR ASHRAM|HARI NAGAR|110014|-9873759999|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140542|AD5D03-DEEPAK STORE|I|660 ,SUNLIGHT COLONY II|SUNLIGHT COLONY||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140543|AD6R02-RAJA STORE|I|178,KILLOKARI VILLAGE|KILLOKARI|110014|-69440526|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140544|AD5E01-EVERGREEN STORE|I|646 SUNLIGHT COLONY II|SUNLIGHT COLONY||-26342171|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140546|AD3K03-KESHAV STORE|I|52,CHURCH LANE|CHURCH ROAD|110014|-24372019|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140547|AD3M04-MISHRI TEA STALL|I|2, TEMPEL RD.BHOGAL|TEMPLE ROAD|110014|-24372019|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140550|AD3N06-NIRMAL DRYCLEAN|I|CHURCH LANE|CHURCH ROAD|110014|-24321653|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140551|AD3R08-RISHI STORE|I|27,BAZAR LANE|SAMMAN BAZAR|110014|0|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140552|AD4G02-GOEL SWEETS CORNER|I|4,CENTRAL ROAD BHOGAL|CENTRAL ROAD|110014|0|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140553|AD4K02-KHUSHAL  STORE|I|11 , WEST NIZAMUDDIN|NIZAMUDDIN|110013|-24351834|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140554|AD4P01-PREM GEN STORE|I|SH.NO.20 WEST NIZAMUDDIN|NIZAMUDDIN|110014|-24352626|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140555|AD4R01-RAM PRAKASH STORE|I|20 , NIZ. WEST|NIZAMUDDIN|110014|-24351467|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140556|AD4V01-V. P CORNER|I|20, WEST NIZAMUDDIN|NIZAMUDDIN|110014|-55105140|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140559|AD4M05-MAHA LAXMI CONFF.|I|CHURCH LANE|BHOGAL||-|||IND|DL|DELHI|DELHI|OTHERS|RETL||DELHI COBO||MT|Y
C05001140563|AD8R04-RAJINDER STORE|I|B-11,JANGPURA B|JANGPURA-B|110014|-9818686877|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140564|AD8F01 FULL CIRCLE|I|||110014|-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140565|AD1S13-SALIM STORE|I|196|BASTI NIZZAMUDIN|110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140566|AD6S11-SACHIN GEN. STORE|I|135 -B,KILLOKARI VILLAGE|KILOKARI|110014|981025095--|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140568|AD5G05-GAYTRI TELECOM|I|96,BHAGWAN NAGAR|BHAGWAN NAGAR|110014|-9212132094|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140569|AD5D05-DURGA SWEETS|I|145,BHAGWAN NAGAR|BHAGWAN NAGAR|110014|-9871202159|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140570|AD5S15-SACHDEVA ENTERPRISES|I|158/1BHAGWAN NAGAR|BHAGWAN NAGAR|110014|26345786--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140571|AD1H04-HAZI TEA STALL|I|T 204|GALIB ROAD|110013|24356042--|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140573|AD1S14-SHAZID TEA STALL|I|||110013|-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140574|AD1C02-CHAND FOOD  JUICE CORNER|I|T - 62|GALIB ROAD|110013|9871188238--|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140575|AD1A15-ALI STORE|I|NEAR RAILWAY STATION||110013|9818796407--|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140576|AD1I03-ISLAM STORE|I|127,ALBI CHOWK|BASTI NIZZAMUDIN|110013|-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140578|AD10R08-RAM STORE|I|89 DDA MKT|APNA BAZAR|110014|9868671233--|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140579|AD10R09-RAJKUMAR STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140580|AD10S13-SUNIL STORE|I|SHOP NO.3 NEHRU NAGAR|NEHRU NAGAR|110065|-29830813|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140581|AD7B06-BALAJI  TRADERS|I|153-A HARI NAGAR ASHRAM|HARI NAGAR|110014|-32972294|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140582|AD7S19-SAINI STORE|I|274,HARI NAGAR ASHRAM|HARI NAGAR|110014|-26341190|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140585|AD7P04-PANKAJ STORE|I|132SUNLIGHT COLONY II|ASHRAM|11014|-999914324|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140586|AD7C01-CHIP CHOP RESTURENT|I|160,SUNLIGHT COLONYII DDA FLAT|ASHRAM|110014|-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140589|AD2K06-KAY JEE STORE|I|SHOP NO.3 HOSPITAL ROAD,BHOGAL|HOSPITAL ROAD|11014|24371720--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140590|AD2S17-SIMRAN ENTERPRISES|I|Q-7/A|JANGPURA EXT|110014|51824082--|||IND|DL|DELHI|DELHI|OTHERS|RETL||DELHI COBO||MT|Y
C05001140592|AD10R10-R.K SWEETS|I|2/1 NEHRU NAGAR|NEHRU NAGAR|110065|-9315189387|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140594|AD3S09-SONU STORE|I|BHOGAL LANE||||||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140595|AD3O01-OZONE CYBER CAFÉ|I|17BHOGAL ROAD|BHOGAL ROAD||-20258034|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140596|AD3V02-VASHIST GEN.STORE|I|94BHOGAL ROAD|BHOGAL ROAD||-9210543402|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140597|AD3S03-SANDEEP STORE|I|7BAZAR LANE|SAMMAN BAZAR||-9873478595|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140598|AD3S06-SAHIB FISH AQUARIUM|I|37MASJID LANE|MASJID LANE||-24323387|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140599|AD3S01-SRI RAM STORE|I|CENTRAL ROAD BHOGAL|CENTRAL ROAD|110014|-32592290|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140600|AD3G05-GAURAV STORE|I|SAMMAN BAZAR|||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140602|AD2C01-CHAINA HUT|I|S-8 MASJID ROAD|||-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140603|AD5M02-MOTI RAM  SONS|I|68/1 BHAGWAN NAGAR|||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140604|AD7J02-JEETESH STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140605|AD7M01-MEEENAKSHI STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140606|AD7S03-SHIV SHAKTI PAN|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140608|AD3S10-SABKA STORE|I||||-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140609|AD8A06-ABDOL SAHFUZ|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140612|AD6S13-SHARMA STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140614|AD6S12-SAJID STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140616|AD2A07-ANITA SALES|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140617|AD2J03-JAIN GEN STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140618|AD5J07-JAGDAMBA STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140619|AD8H01 H K STORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140620|AD8A07 ARUN STORE|I||||-|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140621|AD8B03 BASU STORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140622|AD8A01ASHOKA STORE|I|JB|||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140623|AD3H01 HARI OM STORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140624|AD10A05ANILSTORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140625|AD8M04MATASUSHILAPUBLIPSCHOOL|I||||-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140626|AD5J08JEEVANCANTEEN2|I|GATE 2|JEEVAN NURSHINGHOME||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140627|AD3B09BIRBALDHABA|I||||-|||IND|DL|DELHI|DELHI|EATING AND DRINKING|RETL||DELHI COBO||MT|Y
C05001140629|AD5A03ARUSHI TELECOM|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140632|AD5N05NEERAJSTORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140634|AD8V04VIJYSTORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140635|AD5H01HAPPYSTORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140636|AD6B08BHOLATEASTALL|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140637|AD3R01RAMESHSTORE|I||||-|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140639|AD2K04KUKUSTORE|I|SHOP 2 PANT NAGAR|||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140641|AD2B01 - B S STORE|I|J EXT|||--|||IND|DL|DELHI|DELHI|OTHERS|RETL||DELHI COBO||MT|Y
C05001140643|AD1G02GOYALSTORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140644|AD3P02 PREMSTORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140646|AD9G01- GUPTA AGENCY|I|LAJPAT NAGAR|||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140648|AD4I01 INDIAN STORE|I|8/40 JANGPURA EXTENTION|NEW DELHI 110014||24312271--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140649|AD7B02- BHATIYA STORE|I|ASHRAM|||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140650|AD5A04 ASHISH GEN STORE|I|A 34 SUNLIGHT COLONY 2|||--|||IND|DL|DELHI|DELHI|GROCERY|RETL||DELHI COBO||MT|Y
C05001140651|AD6N01 NASIR STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140652|AD7R04 - RADHY RADHY STORE|I|ASHRAM|||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140653|AD6A02 AMBA GEN STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140654|AD6M04 MANU GEN STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140663|AD6A01-ANITA STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140665|AD5D06 -DEEPAK GIFT STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140666|AD5P03 PRIY STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140668|AD6G03 GOEL GEN STORE|I||||--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|Y
C05001140669|AD3A04 AGGARWAL GEN STORE|I|SHOP 112  MASZID ROAD|||65480081--|||IND|DL|DELHI|DELHI|CONVENIENCE|RETL||DELHI COBO||MT|N
